Year,Exam_Date,Name,Category,Sex,State,Maths_Marks,Physics_Marks,Chemistry_Marks,Total_Marks,Rank,Percentile
2017,2017-04-16,Laban Kalita,General,F,Uttar Pradesh,54,82,87,223,66,61.53846153846154
2017,2017-04-19,Gagan Bahri,General,M,West Bengal,71,84,77,232,57,66.86390532544378
2017,2017-04-18,Mahika Dixit,General,M,Bihar,74,53,40,167,122,28.402366863905325
2017,2017-04-15,Robert Kapur,General,F,Rajasthan,51,87,32,170,119,30.17751479289941
2017,2017-04-18,Sanya Garg,General,M,Rajasthan,60,69,71,200,89,47.928994082840234
2017,2017-04-16,Aarnav Sami,General,M,Andhra Pradesh,51,61,47,159,130,23.668639053254438
2017,2017-04-18,Vivaan Barad,General,M,Rajasthan,88,85,45,218,71,58.57988165680473
2017,2017-04-19,Logan Bhavsar,General,F,Gujarat,40,53,70,163,126,26.035502958579883
2017,2017-04-15,Chaitanya Viswanathan,General,F,Gujarat,50,77,94,221,68,60.35502958579882
2017,2017-04-18,Aadhya Mahal,Reserved,F,West Bengal,94,69,72,235,44,70.74829931972789
2017,2017-04-19,Rishi Kibe,General,M,Gujarat,64,49,72,185,104,39.053254437869825
2017,2017-04-21,Chandran Barad,Reserved,M,Rajasthan,86,50,60,196,82,44.89795918367348
2017,2017-04-19,Ansh Mittal,Reserved,M,Tamil Nadu,48,75,57,180,98,34.013605442176875
2017,2017-04-21,Mason Sachdeva,General,M,Gujarat,78,88,80,246,43,75.14792899408285
2017,2017-04-19,Jagvi Narasimhan,General,F,West Bengal,82,99,56,237,52,69.8224852071006
2017,2017-04-15,Darika Bail,General,F,Uttar Pradesh,66,64,38,168,121,28.99408284023669
2017,2017-04-19,Rayaan Singhal,General,M,Tamil Nadu,68,53,67,188,101,40.828402366863905
2017,2017-04-15,Geetika Dora,General,F,Uttar Pradesh,89,80,65,234,55,68.0473372781065
2017,2017-04-20,Gopal Srivastava,General,M,Andhra Pradesh,66,94,89,249,40,76.92307692307692
2017,2017-04-21,Wishi Ratta,Reserved,M,Gujarat,94,58,86,238,41,72.7891156462585
2017,2017-04-16,Fiyaz Sane,General,F,Madhya Pradesh,100,70,76,246,43,75.14792899408285
2017,2017-04-16,Mitesh Ratta,General,F,Maharashtra,67,83,97,247,42,75.7396449704142
2017,2017-04-16,Aadhya Narain,Reserved,F,Karnataka,96,93,80,269,11,93.19727891156462
2017,2017-04-20,Gagan Hari,Reserved,M,Andhra Pradesh,78,48,87,213,65,56.4625850340136
2017,2017-04-19,Bachittar Sastry,General,M,Tamil Nadu,57,73,77,207,82,52.071005917159766
2017,2017-04-15,Mohini Nayak,General,F,Bihar,54,42,88,184,105,38.46153846153846
2017,2017-04-20,Chanakya Aggarwal,General,F,Maharashtra,55,82,76,213,76,55.62130177514793
2017,2017-04-16,Avni Dass,General,F,Andhra Pradesh,86,75,44,205,84,50.88757396449704
2017,2017-04-17,Azad Dhawan,Reserved,F,West Bengal,62,69,31,162,115,22.44897959183674
2017,2017-04-16,Dalbir Deep,General,F,Uttar Pradesh,69,98,90,257,32,81.65680473372781
2017,2017-04-19,Mitali Wagle,General,M,Uttar Pradesh,75,87,69,231,58,66.27218934911244
2017,2017-04-21,Krish Tella,General,M,Madhya Pradesh,95,88,72,255,34,80.4733727810651
2017,2017-04-20,Tanvi Dara,General,F,Andhra Pradesh,74,71,77,222,67,60.946745562130175
2017,2017-04-17,Geetika Dhar,General,F,Gujarat,67,86,98,251,38,78.10650887573965
2017,2017-04-20,Darpan Chadha,Reserved,M,Madhya Pradesh,85,52,86,223,55,63.26530612244898
2017,2017-04-18,Aadi Singhal,General,M,Tamil Nadu,92,55,97,244,45,73.96449704142012
2017,2017-04-17,Devansh Naidu,General,F,Andhra Pradesh,42,76,41,159,130,23.668639053254438
2017,2017-04-18,Anya Sarraf,General,M,Gujarat,94,99,97,290,4,98.22485207100591
2017,2017-04-17,Maanav Mand,Reserved,F,Bihar,55,42,80,177,101,31.97278911564626
2017,2017-04-15,Jack Barad,Reserved,M,West Bengal,54,73,58,185,93,37.414965986394556
2017,2017-04-17,Zilmil Goswami,Reserved,M,Maharashtra,58,95,58,211,67,55.10204081632652
2017,2017-04-16,Madhavi Dash,Reserved,F,West Bengal,49,94,42,185,93,37.414965986394556
2017,2017-04-21,Yagnesh Aurora,Reserved,F,Karnataka,92,93,86,271,9,94.5578231292517
2017,2017-04-18,Rishi Master,General,M,Maharashtra,88,44,75,207,82,52.071005917159766
2017,2017-04-18,Maya Krishna,General,F,West Bengal,43,97,49,189,100,41.42011834319527
2017,2017-04-20,Nisha Murthy,General,F,Karnataka,61,41,88,190,99,42.01183431952663
2017,2017-04-16,Isha Dyal,General,F,Rajasthan,57,69,65,191,98,42.603550295857985
2017,2017-04-15,Hredhaan Mohan,Reserved,F,Gujarat,61,76,30,167,111,25.170068027210878
2017,2017-04-17,Kamya Halder,General,M,Maharashtra,81,63,32,176,113,33.72781065088757
2017,2017-04-15,Yatin Shere,General,M,West Bengal,94,61,73,228,61,64.49704142011834
2017,2017-04-16,Raksha Puri,General,M,Gujarat,55,72,84,211,78,54.437869822485204
2017,2017-04-21,Mohammed Madan,General,M,Tamil Nadu,95,36,89,220,69,59.76331360946745
2017,2017-04-17,Alexander Saxena,General,M,Gujarat,42,59,32,133,156,8.284023668639051
2017,2017-04-16,Aadhya Vyas,General,M,Gujarat,83,100,92,275,15,91.71597633136095
2017,2017-04-18,Kritika Boase,General,F,Rajasthan,97,72,60,229,60,65.08875739644971
2017,2017-04-18,Champak Doshi,Reserved,M,Rajasthan,98,93,90,281,4,97.95918367346938
2017,2017-04-18,Champak Toor,General,F,Karnataka,90,41,78,209,80,53.25443786982249
2017,2017-04-19,Agastya Dora,General,F,Maharashtra,92,83,73,248,41,76.33136094674556
2017,2017-04-19,Krishna Kibe,Reserved,F,Andhra Pradesh,74,75,81,230,49,67.34693877551021
2017,2017-04-18,Anthony Kothari,General,M,Rajasthan,80,85,60,225,64,62.721893491124256
2017,2017-04-21,Unnati Tank,Reserved,M,Tamil Nadu,78,58,78,214,64,57.14285714285714
2017,2017-04-19,Kalpit Saraf,Reserved,F,Rajasthan,55,70,75,200,78,47.61904761904761
2017,2017-04-21,Januja Rege,Reserved,M,Tamil Nadu,60,44,83,187,91,38.775510204081634
2017,2017-04-19,Azaan Chawla,Reserved,M,Bihar,60,55,40,155,122,17.68707482993197
2017,2017-04-20,Nikita Narang,General,F,Madhya Pradesh,40,61,94,195,94,44.97041420118343
2017,2017-04-16,Urvi Butala,General,F,Bihar,96,89,46,231,58,66.27218934911244
2017,2017-04-20,Siddharth Manne,General,M,Tamil Nadu,69,39,57,165,124,27.2189349112426
2017,2017-04-21,Gautami Sha,General,M,Bihar,86,93,38,217,72,57.98816568047338
2017,2017-04-17,Pranav Kata,General,M,Maharashtra,73,70,63,206,83,51.4792899408284
2017,2017-04-18,Ekiya Chahal,General,M,West Bengal,87,68,49,204,85,50.29585798816568
2017,2017-04-20,Yatin Singh,Reserved,F,Gujarat,78,86,32,196,82,44.89795918367348
2017,2017-04-20,Rachana Yogi,General,M,Uttar Pradesh,85,40,30,155,134,21.301775147928993
2017,2017-04-19,Pooja Kapur,General,F,Karnataka,62,48,89,199,90,47.337278106508876
2017,2017-04-16,George Pillai,General,F,Madhya Pradesh,73,93,79,245,44,74.55621301775149
2017,2017-04-16,Jack Bhasin,Reserved,F,Maharashtra,95,91,37,223,55,63.26530612244898
2017,2017-04-20,Owen Rege,Reserved,F,Gujarat,69,71,47,187,91,38.775510204081634
2017,2017-04-17,Falguni Goyal,General,M,Maharashtra,95,92,59,246,43,75.14792899408285
2017,2017-04-21,Hemangini Bains,Reserved,F,Bihar,96,66,51,213,65,56.4625850340136
2017,2017-04-16,Pratyush Dash,General,M,Uttar Pradesh,89,54,38,181,108,36.68639053254438
2017,2017-04-15,Henry D’Alia,General,M,Uttar Pradesh,72,95,51,218,71,58.57988165680473
2017,2017-04-15,Yutika Mannan,General,F,Maharashtra,55,91,39,185,104,39.053254437869825
2017,2017-04-18,Panini Nagar,General,F,Maharashtra,80,86,96,262,27,84.61538461538461
2017,2017-04-20,Rachita Rai,Reserved,M,Tamil Nadu,69,82,38,189,89,40.136054421768705
2017,2017-04-17,Chameli Lanka,General,F,Karnataka,42,45,76,163,126,26.035502958579883
2017,2017-04-20,Advika Chandran,General,F,West Bengal,97,64,69,230,59,65.68047337278107
2017,2017-04-15,Hritik Pathak,Reserved,M,Bihar,84,94,65,243,36,76.19047619047619
2017,2017-04-21,Yashawini Agate,Reserved,F,Maharashtra,100,52,48,200,78,47.61904761904761
2017,2017-04-17,Pranit Dar,General,F,Uttar Pradesh,41,81,31,153,136,20.118343195266274
2017,2017-04-21,Qabil Ahluwalia,General,F,Karnataka,65,46,74,185,104,39.053254437869825
2017,2017-04-18,Panini Divan,General,M,Rajasthan,57,84,62,203,86,49.70414201183432
2017,2017-04-16,Yashawini Varughese,General,F,Maharashtra,41,74,93,208,81,52.662721893491124
2017,2017-04-16,Yashica Batra,Reserved,M,Rajasthan,79,98,55,232,47,68.70748299319727
2017,2017-04-16,Aishani Ahuja,General,M,Tamil Nadu,42,53,63,158,131,23.076923076923073
2017,2017-04-15,Nandini Bajwa,Reserved,F,Karnataka,56,61,92,209,69,53.74149659863945
2017,2017-04-21,Eesha Ramanathan,General,M,Tamil Nadu,63,86,57,206,83,51.4792899408284
2017,2017-04-17,Fitan Ganesan,General,F,West Bengal,41,41,35,117,166,2.3668639053254448
2017,2017-04-15,Charan Banik,Reserved,F,Karnataka,45,97,40,182,96,35.37414965986394
2017,2017-04-19,Om Swaminathan,General,M,Uttar Pradesh,79,89,75,243,46,73.37278106508876
2017,2017-04-17,Wyatt Rout,General,M,Andhra Pradesh,65,65,49,179,110,35.502958579881664
2017,2017-04-18,Zayan Deshmukh,Reserved,F,Uttar Pradesh,96,45,65,206,72,51.70068027210885
2017,2017-04-21,Jeevika Virk,General,M,West Bengal,88,51,45,184,105,38.46153846153846
2017,2017-04-15,Ekansh Mand,General,M,Uttar Pradesh,96,100,99,295,2,99.40828402366864
2017,2017-04-16,Arunima Dugar,General,M,Madhya Pradesh,95,66,74,235,54,68.63905325443787
2017,2017-04-16,Ijaya Samra,General,F,Gujarat,45,58,77,180,109,36.094674556213015
2017,2017-04-16,Kamya Chopra,Reserved,F,Gujarat,51,47,33,131,141,4.761904761904767
2017,2017-04-15,Ayaan Nadkarni,Reserved,F,Gujarat,60,56,77,193,85,42.85714285714286
2017,2017-04-21,Aarini Saxena,General,F,Tamil Nadu,55,53,96,204,85,50.29585798816568
2017,2017-04-15,Tanish Ahluwalia,Reserved,F,Uttar Pradesh,45,87,57,189,89,40.136054421768705
2017,2017-04-16,Omkaar Banik,General,M,Andhra Pradesh,73,73,59,205,84,50.88757396449704
2017,2017-04-16,Vamakshi Murty,Reserved,M,Madhya Pradesh,98,55,58,211,67,55.10204081632652
2017,2017-04-16,Anthony Dugal,Reserved,F,Andhra Pradesh,42,50,50,142,134,9.523809523809524
2017,2017-04-19,Shivansh Barman,General,F,Maharashtra,80,41,71,192,97,43.19526627218935
2017,2017-04-15,Radha Kala,Reserved,M,Uttar Pradesh,58,60,79,197,81,45.578231292517
2017,2017-04-16,Yashica Setty,General,F,Madhya Pradesh,68,65,32,165,124,27.2189349112426
2017,2017-04-18,Chaaya Malhotra,General,F,Madhya Pradesh,71,74,94,239,50,71.00591715976333
2017,2017-04-16,Sarthak Nagy,General,M,Uttar Pradesh,49,61,52,162,127,25.44378698224852
2017,2017-04-21,Turvi Chatterjee,Reserved,F,Rajasthan,94,43,34,171,107,27.89115646258503
2017,2017-04-15,Girik Chander,Reserved,F,Bihar,66,50,54,170,108,27.210884353741495
2017,2017-04-18,Balvan Dhar,General,F,Tamil Nadu,68,47,64,179,110,35.502958579881664
2017,2017-04-21,Dayamai Chakrabarti,General,F,Maharashtra,52,94,94,240,49,71.59763313609467
2017,2017-04-20,Sarthak De,General,M,Gujarat,59,94,68,221,68,60.35502958579882
2017,2017-04-20,Ekalinga Palla,General,F,Maharashtra,67,43,47,157,132,22.48520710059172
2017,2017-04-20,Daksha Choudhury,General,F,Maharashtra,66,87,54,207,82,52.071005917159766
2017,2017-04-21,Janani Wali,General,M,Uttar Pradesh,52,66,30,148,141,17.159763313609467
2017,2017-04-15,Balveer Narula,General,M,Uttar Pradesh,64,89,91,244,45,73.96449704142012
2017,2017-04-15,Anay Dave,General,F,West Bengal,99,59,38,196,93,45.562130177514796
2017,2017-04-21,Theodore Chowdhury,General,F,Rajasthan,68,75,70,213,76,55.62130177514793
2017,2017-04-15,Neel Subramanian,General,M,West Bengal,91,60,51,202,87,49.112426035502956
2017,2017-04-17,Amaira Chada,Reserved,M,Madhya Pradesh,97,63,95,255,24,84.35374149659864
2017,2017-04-21,Peter Muni,General,M,Tamil Nadu,54,70,74,198,91,46.74556213017751
2017,2017-04-18,Vincent Chokshi,General,M,Madhya Pradesh,84,37,81,202,87,49.112426035502956
2017,2017-04-19,Aarini Rastogi,General,M,Madhya Pradesh,84,93,49,226,63,63.31360946745562
2017,2017-04-19,Maanav Cheema,General,M,West Bengal,69,68,41,178,111,34.9112426035503
2017,2017-04-17,Varsha Padmanabhan,Reserved,M,Gujarat,97,40,93,230,49,67.34693877551021
2017,2017-04-15,Vansha Ratta,General,M,Madhya Pradesh,77,65,61,203,86,49.70414201183432
2017,2017-04-19,Gavin Palla,General,F,Gujarat,99,66,91,256,33,81.06508875739645
2017,2017-04-18,Jagat Kamdar,Reserved,F,West Bengal,71,76,34,181,97,34.693877551020414
2017,2017-04-21,Hemani Nagy,Reserved,F,Gujarat,89,91,73,253,26,82.99319727891157
2017,2017-04-16,Januja Ram,Reserved,F,Madhya Pradesh,46,80,58,184,94,36.73469387755102
2017,2017-04-21,Forum Char,General,F,Karnataka,74,90,62,226,63,63.31360946745562
2017,2017-04-18,Rushil Khare,General,F,Uttar Pradesh,72,84,42,198,91,46.74556213017751
2017,2017-04-15,Pavani Sinha,General,M,West Bengal,51,64,79,194,95,44.37869822485207
2017,2017-04-18,Gautami Tella,General,F,West Bengal,62,70,31,163,126,26.035502958579883
2017,2017-04-20,Girindra Das,General,M,Maharashtra,44,60,57,161,128,24.852071005917164
2017,2017-04-15,Hritik Sarkar,Reserved,F,Bihar,82,84,47,213,65,56.4625850340136
2017,2017-04-18,Triya Nori,General,F,Karnataka,83,36,95,214,75,56.213017751479285
2017,2017-04-17,Krishna Dalal,Reserved,F,Karnataka,94,41,75,210,68,54.42176870748299
2017,2017-04-21,Rayaan Kibe,Reserved,F,Uttar Pradesh,70,61,46,177,101,31.97278911564626
2017,2017-04-18,Faqid Bhat,Reserved,F,Maharashtra,55,83,62,200,78,47.61904761904761
2017,2017-04-21,Odika Chaudhari,General,F,West Bengal,72,80,62,214,75,56.213017751479285
2017,2017-04-20,Dayita Agate,General,F,Tamil Nadu,92,60,59,211,78,54.437869822485204
2017,2017-04-19,Ishani Tella,Reserved,F,Bihar,89,99,51,239,40,73.46938775510203
2017,2017-04-16,Gunbir Krishnan,General,M,Rajasthan,40,36,82,158,131,23.076923076923073
2017,2017-04-17,Nirja Menon,General,F,Bihar,61,98,75,234,55,68.0473372781065
2017,2017-04-18,Edhitha Badami,General,F,Karnataka,67,98,73,238,51,70.41420118343196
2017,2017-04-15,Leela Jhaveri,Reserved,F,Tamil Nadu,44,94,63,201,77,48.29931972789115
2017,2017-04-17,Maanas Kara,General,M,Karnataka,43,43,57,143,146,14.201183431952657
2017,2017-04-19,Omkaar Sampath,General,M,Rajasthan,40,49,64,153,136,20.118343195266274
2017,2017-04-16,Qushi Pall,Reserved,M,Madhya Pradesh,54,71,97,222,56,62.585034013605444
2017,2017-04-20,Raghav Patla,Reserved,M,Madhya Pradesh,76,40,38,154,123,17.006802721088434
2017,2017-04-16,Kamya Tandon,General,M,Bihar,78,77,51,206,83,51.4792899408284
2017,2017-04-18,Leela Bhatnagar,General,M,West Bengal,88,79,90,257,32,81.65680473372781
2017,2017-04-20,Arya Shukla,General,F,Karnataka,91,62,54,207,82,52.071005917159766
2017,2017-04-19,Frederick Wason,General,F,Madhya Pradesh,77,86,70,233,56,67.45562130177515
2017,2017-04-19,Ekanta Gokhale,Reserved,F,Gujarat,84,69,36,189,89,40.136054421768705
2017,2017-04-16,Nilima Sehgal,Reserved,F,Bihar,63,100,88,251,28,81.63265306122449
2017,2017-04-16,Ekalinga Bhardwaj,Reserved,M,Andhra Pradesh,62,60,96,218,60,59.863945578231295
2017,2017-04-19,Warda Panchal,General,M,Bihar,86,54,62,202,87,49.112426035502956
2017,2017-04-21,Thomas Mital,Reserved,F,Karnataka,46,96,94,236,43,71.42857142857143
2017,2017-04-16,Yashica Kata,Reserved,F,Karnataka,95,35,89,219,59,60.544217687074834
2017,2017-04-15,Manthan Deshpande,Reserved,M,Rajasthan,100,87,87,274,8,95.23809523809523
2017,2017-04-16,Gunbir Bajaj,Reserved,M,Tamil Nadu,70,64,73,207,71,52.38095238095239
2017,2017-04-15,Chaitaly Goyal,Reserved,M,Rajasthan,46,94,77,217,61,59.183673469387756
2017,2017-04-20,Adya Sarma,General,F,Rajasthan,52,44,66,162,127,25.44378698224852
2017,2017-04-16,Ishwar Talwar,Reserved,M,Tamil Nadu,43,56,54,153,124,16.326530612244895
2017,2017-04-17,Naveen Das,General,M,Gujarat,98,63,54,215,74,56.80473372781065
2017,2017-04-17,Jagdish Krishna,General,F,Madhya Pradesh,93,42,86,221,68,60.35502958579882
2017,2017-04-21,Jatin Brar,Reserved,F,Madhya Pradesh,99,87,42,228,51,65.98639455782313
2017,2017-04-21,Ishita Dhingra,General,F,Tamil Nadu,57,45,41,143,146,14.201183431952657
2017,2017-04-20,Ekavir Subramanian,General,F,Andhra Pradesh,79,60,92,231,58,66.27218934911244
2017,2017-04-20,Ojasvi Sandhu,Reserved,M,West Bengal,58,53,91,202,76,48.97959183673469
2017,2017-04-21,Balveer Saran,Reserved,M,Andhra Pradesh,55,53,57,165,113,23.809523809523814
2017,2017-04-17,Ethan Soman,Reserved,F,Andhra Pradesh,91,64,84,239,40,73.46938775510203
2017,2017-04-20,Girindra Rege,Reserved,M,Gujarat,57,70,71,198,80,46.25850340136054
2017,2017-04-15,Henry Dube,Reserved,M,Maharashtra,55,76,90,221,57,61.904761904761905
2017,2017-04-21,Vasana Patla,Reserved,F,Bihar,87,90,67,244,35,76.87074829931973
2017,2017-04-15,Warhi Kaul,General,F,Gujarat,70,43,34,147,142,16.568047337278102
2017,2017-04-18,Dayamai Grover,General,M,Uttar Pradesh,64,41,77,182,107,37.278106508875744
2017,2017-04-18,Jason Kashyap,General,F,Madhya Pradesh,41,52,64,157,132,22.48520710059172
2017,2017-04-16,Darsh Chaudhari,General,F,Bihar,85,43,77,205,84,50.88757396449704
2017,2017-04-15,Ishita Samra,Reserved,M,Bihar,100,40,43,183,95,36.05442176870748
2017,2017-04-21,Vasana D’Alia,General,F,Uttar Pradesh,93,79,83,255,34,80.4733727810651
2017,2017-04-17,Urvi Kade,Reserved,M,Karnataka,90,56,55,201,77,48.29931972789115
2017,2017-04-17,Lipika Kale,General,F,Bihar,67,66,72,205,84,50.88757396449704
2017,2017-04-21,Harish Parikh,General,M,West Bengal,55,50,71,176,113,33.72781065088757
2017,2017-04-17,Gauri Panchal,General,F,Madhya Pradesh,93,36,47,176,113,33.72781065088757
2017,2017-04-16,Samar Barad,Reserved,F,Madhya Pradesh,75,75,84,234,45,70.06802721088435
2017,2017-04-15,Jeet Chada,General,M,Maharashtra,84,85,79,248,41,76.33136094674556
2017,2017-04-20,Tanay Choudhary,General,M,Rajasthan,79,48,50,177,112,34.319526627218934
2017,2017-04-16,Eta Varghese,Reserved,F,Tamil Nadu,74,83,63,220,58,61.224489795918366
2017,2017-04-20,Leela Deshmukh,General,M,Rajasthan,63,83,69,215,74,56.80473372781065
2017,2017-04-19,Liam Palla,General,M,Andhra Pradesh,74,61,59,194,95,44.37869822485207
2017,2017-04-19,Azaan Bhargava,General,F,Andhra Pradesh,69,73,99,241,48,72.18934911242604
2017,2017-04-18,Ati Bajwa,General,F,Bihar,76,70,54,200,89,47.928994082840234
2017,2017-04-20,Lajita Ram,Reserved,M,Karnataka,50,44,98,192,86,42.17687074829932
2017,2017-04-15,Idika Hari,General,F,Tamil Nadu,84,38,58,180,109,36.094674556213015
2017,2017-04-20,Rayaan Datta,Reserved,F,Rajasthan,73,36,96,205,73,51.02040816326531
2017,2017-04-20,Pallavi Arya,General,F,Gujarat,77,62,86,225,64,62.721893491124256
2017,2017-04-17,Abhiram Patla,Reserved,M,Karnataka,78,60,76,214,64,57.14285714285714
2017,2017-04-15,Wridesh Bhagat,General,M,Karnataka,63,64,46,173,116,31.95266272189349
2017,2017-04-21,Arunima Pall,General,F,Bihar,68,43,78,189,100,41.42011834319527
2017,2017-04-20,Krishna Dewan,General,M,Uttar Pradesh,43,35,79,157,132,22.48520710059172
2017,2017-04-20,Ekansh Bail,General,F,Uttar Pradesh,80,90,34,204,85,50.29585798816568
2017,2017-04-20,Praneel Kala,Reserved,M,Andhra Pradesh,89,90,42,221,57,61.904761904761905
2017,2017-04-18,Krishna Wali,General,F,Maharashtra,69,95,92,256,33,81.06508875739645
2017,2017-04-21,Zarna Deep,General,M,Karnataka,53,79,68,200,89,47.928994082840234
2017,2017-04-17,Eesha Merchant,General,M,Andhra Pradesh,63,47,97,207,82,52.071005917159766
2017,2017-04-16,Mitali Salvi,Reserved,M,Tamil Nadu,77,48,74,199,79,46.93877551020408
2017,2017-04-17,Ridhi Mallick,Reserved,F,Tamil Nadu,91,44,46,181,97,34.693877551020414
2017,2017-04-20,Akshay Varkey,Reserved,M,Uttar Pradesh,73,51,88,212,66,55.78231292517006
2017,2017-04-20,Hitesh Banik,General,F,Maharashtra,75,51,88,214,75,56.213017751479285
2017,2017-04-21,Laban Guha,General,F,Madhya Pradesh,54,65,37,156,133,21.893491124260358
2017,2017-04-19,Charvi Patla,General,M,Bihar,74,80,59,213,76,55.62130177514793
2017,2017-04-16,Imaran Bajwa,Reserved,F,Maharashtra,68,83,32,183,95,36.05442176870748
2017,2017-04-20,Rudra Srivastava,Reserved,M,Gujarat,75,52,46,173,105,29.25170068027211
2017,2017-04-21,Chasmum Bail,General,M,Andhra Pradesh,43,45,80,168,121,28.99408284023669
2017,2017-04-17,Mason Shenoy,General,F,Rajasthan,54,89,53,196,93,45.562130177514796
2017,2017-04-21,Naveen Pall,General,F,Uttar Pradesh,50,37,93,180,109,36.094674556213015
2017,2017-04-16,Advaith Dora,Reserved,F,Uttar Pradesh,94,50,100,244,35,76.87074829931973
2017,2017-04-19,Anita Mukherjee,Reserved,F,Bihar,88,43,78,209,69,53.74149659863945
2017,2017-04-19,Upma Nayak,General,F,Andhra Pradesh,54,79,49,182,107,37.278106508875744
2017,2017-04-15,Avi Saha,Reserved,M,Tamil Nadu,96,36,58,190,88,40.816326530612244
2017,2017-04-20,Vanya Kaul,Reserved,F,Maharashtra,60,56,39,155,122,17.68707482993197
2017,2017-04-21,Balendra Sinha,General,F,Karnataka,74,83,38,195,94,44.97041420118343
2017,2017-04-19,Bahadurjit Nayak,General,F,West Bengal,62,55,100,217,72,57.98816568047338
2017,2017-04-19,Naveen Suresh,General,F,Karnataka,94,89,92,275,15,91.71597633136095
2017,2017-04-19,Nidhi Agate,General,M,Rajasthan,95,38,62,195,94,44.97041420118343
2017,2017-04-20,Vasatika Rajagopalan,General,F,Maharashtra,49,92,53,194,95,44.37869822485207
2017,2017-04-21,Ekaraj Mand,General,F,Gujarat,43,93,61,197,92,46.15384615384615
2017,2017-04-18,Aadhya Trivedi,General,F,Madhya Pradesh,84,60,33,177,112,34.319526627218934
2017,2017-04-21,Vansha Dua,General,F,Tamil Nadu,64,73,91,228,61,64.49704142011834
2017,2017-04-21,Elijah Dara,General,M,Maharashtra,41,35,51,127,160,5.917159763313606
2017,2017-04-21,Isaac Varma,General,F,Bihar,77,91,52,220,69,59.76331360946745
2017,2017-04-19,Zashil Bhasin,General,M,Andhra Pradesh,58,82,55,195,94,44.97041420118343
2017,2017-04-21,Harrison Sandhu,General,F,Karnataka,63,55,78,196,93,45.562130177514796
2017,2017-04-15,Advay Thaman,General,M,Madhya Pradesh,47,65,73,185,104,39.053254437869825
